time stamp,x_acc,y_acc,z_acc,x_gyro,y_gyro,z_gyro,speed,latitude,longitude
3167.953822,0.08,-1.27,-0.18,-0.24,-0.2,-0.08,,, 
3168.153618,0.14,-1.06,-0.08,-0.01,0.07,0.05,6.22,30.702330116211158, 76.83469941846731
3168.35171,0.22,-1.04,-0.14,0.01,-0.35,0.04,,, 
3168.551487,0.58,-1.39,-0.38,-0.67,-0.76,-0.08,,, 
3168.749558,-0.03,-0.97,-0.1,0.21,-0.27,-0.06,,, 
3168.949407,-0.31,-0.86,0.46,0.52,0.27,0.25,,, 
3169.147521,0.06,-1.26,-0.29,-0.31,-0.23,0.19,5.37,30.702345748460573, 76.83475121862891
3169.347302,0.14,-1.02,-0.33,0.07,-0.27,0.07,,, 
3169.545397,0.01,-0.77,-0.03,0.15,-0.08,0.03,,, 
3169.745217,-0.06,-1.28,0.38,-0.32,0.34,-0.07,,, 
3169.943337,0.14,-1.35,0.2,-0.23,-0.17,-0.09,,, 
3170.143126,0.17,-1.28,0.05,-0.25,-0.21,-0.04,5.18,30.702354842825514, 76.83480888612273
3170.341207,0.16,-1.22,0.07,-0.18,-0.1,-0.01,,, 
3170.541058,0.08,-1.13,0.01,-0.15,-0.18,-0.02,,, 
3170.739177,-0.05,-1.19,0.14,-0.12,-0.12,-0.05,,, 
3170.93902,0.1,-1.06,0.15,-0.14,-0.2,0.01,,, 
3171.137129,0.03,-1.04,0.1,-0.28,-0.15,-0.01,5.81,30.702357357396465, 76.83486848145428
3171.336947,0.02,-1.09,0.18,-0.03,-0.1,-0.02,,, 
3171.535025,0.04,-0.93,0.23,0.15,-0.03,0.01,,, 
3171.734824,-0.07,-0.9,0.18,0.12,-0.05,0.02,,, 
3171.932964,-0.05,-0.85,0.17,-0.06,-0.06,0.02,,, 
3172.132744,0.03,-0.98,0.22,-0.08,-0.13,0.01,6.19,30.702353543630522, 76.83493662632706
3172.33082,0.06,-1.02,0.03,0.06,-0.13,0.02,,, 
3172.530615,0.01,-1.0,-0.04,-0.49,-0.22,-0.06,,, 
3172.7287,0.14,-1.39,-0.14,-0.71,-0.25,-0.11,,, 
3172.928495,0.54,-1.42,-0.27,-0.65,-0.69,0.01,,, 
3173.12664,0.52,-1.19,0.1,0.13,-0.32,-0.04,5.87,30.702356477296632, 76.834997227487
3173.326458,0.52,-1.2,-0.11,-0.42,-0.34,-0.0,,, 
3173.52458,0.34,-1.31,-0.11,-0.94,-0.34,0.05,,, 
3173.724398,0.32,-1.46,0.07,-0.65,-0.38,0.04,,, 
3173.922551,0.47,-1.59,-0.01,-0.37,-0.19,0.03,,, 
3174.122362,0.36,-1.4,-0.07,0.12,0.23,0.01,6.04,30.702359913876933, 76.83506160050335
3174.320452,-0.18,-1.24,-0.12,-0.07,-0.05,-0.0,,, 
3174.520255,-0.08,-1.18,-0.03,-0.72,0.13,-0.06,,, 
3174.718374,-0.1,-1.55,0.33,-1.26,-0.49,-0.05,,, 
3174.918177,0.29,-1.59,-0.16,0.35,-0.03,-0.01,,, 
3175.116242,0.35,-1.33,0.07,-0.06,0.06,-0.11,5.75,30.70237219336508, 76.83511482558849
3175.316032,0.16,-1.2,-0.18,-0.3,-0.31,0.07,,, 
3175.514108,0.13,-1.19,-0.08,0.05,0.11,0.05,,, 
3175.713918,0.1,-1.14,0.0,1.22,0.53,-0.16,,, 
3175.912048,0.42,-1.1,-0.2,0.08,0.32,0.09,,, 
3176.111814,-0.13,-0.74,0.01,-0.21,0.32,0.06,4.46,30.70238422139613, 76.83515405289533
3176.309905,-0.13,-0.8,0.24,0.26,-0.03,0.08,,, 
3176.509717,-0.05,-0.72,0.04,-0.1,-0.06,0.02,,, 
3176.7078,0.07,-0.52,-0.09,-0.37,-0.05,-0.02,,, 
3176.907578,-0.0,-0.98,0.09,-0.72,-0.17,0.09,,, 
3177.105706,0.07,-1.54,0.3,0.79,0.11,-0.02,4.41,30.702389711542708, 76.83520157828632
3177.305517,0.36,-1.45,-0.01,0.64,0.25,-0.01,,, 
3177.503614,0.27,-1.17,0.05,0.13,0.33,-0.1,,, 
3177.703409,-0.2,-0.69,-0.12,-0.39,-0.21,-0.05,,, 
3177.901494,-0.1,-0.68,-0.06,-0.33,-0.23,0.04,,, 
3178.101287,-0.05,-1.02,-0.03,0.11,0.02,0.02,3.79,30.702404882787448, 76.83523049585226
3178.29942,0.15,-1.12,-0.16,0.35,0.14,-0.01,,, 
3178.499213,0.21,-1.2,-0.35,0.0,0.14,0.03,,, 
3178.697298,0.19,-1.04,-0.11,0.08,0.01,0.03,,, 
3178.897139,-0.02,-1.2,-0.04,0.24,-0.07,0.06,,, 
3179.095236,0.04,-1.2,-0.01,0.13,0.03,-0.02,2.2,30.70240467323987, 76.8352504447818
3179.294995,0.15,-1.03,0.03,0.01,0.1,-0.0,,, 
3179.493104,0.18,-1.0,0.01,-0.06,0.05,-0.01,,, 
3179.692898,0.05,-0.91,-0.07,0.06,0.13,-0.04,,, 
3179.890981,0.14,-1.03,-0.03,0.1,0.13,0.02,,, 
3180.090801,0.3,-1.11,0.19,0.92,-0.07,0.07,2.05,30.702408864191455, 76.83527399792972
3180.288881,-0.06,-1.45,0.11,0.66,0.52,-0.02,,, 
3180.488728,0.37,-1.39,-0.03,1.01,0.15,0.01,,, 
3180.686886,0.1,-1.48,0.06,0.65,0.12,0.03,,, 
3180.8867,0.13,-1.36,0.01,0.09,0.28,0.03,,, 
3181.084817,0.25,-1.15,0.0,0.06,0.06,-0.02,2.24,30.7024100376579, 76.83531138121786
3181.284621,0.09,-1.01,0.09,0.03,0.02,-0.02,,, 
3181.48272,0.03,-0.97,0.09,0.18,-0.11,0.0,,, 
3181.682535,-0.08,-1.12,0.09,0.15,0.17,0.02,,, 
3181.880653,0.05,-1.1,0.02,0.0,0.22,-0.02,,, 
3182.080454,0.25,-1.11,0.03,,,,2.1,30.702403164497298, 76.83534071787896
3182.278559,0.1,-1.08,0.09,-0.18,-0.16,-0.0,,, 
3182.478322,-0.05,-0.91,0.07,,,,,, 
3182.676446,-0.03,-0.92,0.07,0.03,0.02,-0.01,,, 
3182.876248,-0.03,-1.08,0.09,0.18,-0.03,0.03,,, 
3183.074371,0.05,-1.13,0.04,-0.02,0.06,0.02,2.32,30.702410792029184, 76.83536427102688
3183.274179,0.11,-1.01,0.11,-0.24,-0.07,-0.01,,, 
3183.47231,-0.02,-0.89,0.01,-0.05,-0.12,-0.03,,, 
3183.672181,-0.05,-1.06,0.12,-0.01,-0.13,0.01,,, 
3183.870354,0.0,-0.93,0.04,-0.1,0.02,-0.03,,, 
3184.070162,0.05,-1.0,0.06,0.11,-0.15,0.02,2.47,30.702420389308315, 76.83539008728864
3184.268271,-0.01,-1.1,0.11,-0.1,-0.1,-0.01,,, 
3184.468099,0.05,-0.92,0.03,0.0,-0.11,-0.02,,, 
3184.666201,-0.05,-1.06,0.03,-0.02,-0.14,-0.01,,, 
3184.865998,0.03,-0.91,0.1,0.0,-0.18,0.02,,, 
3185.064076,-0.04,-1.07,0.1,-0.06,-0.16,-0.01,2.65,30.70242005403219, 76.8354198430449
3185.263897,0.13,-0.92,0.06,0.05,-0.22,0.02,,, 
3185.462015,-0.06,-1.06,0.05,-0.1,-0.07,-0.03,,, 
3185.661785,0.11,-0.93,0.0,0.08,-0.2,0.01,,, 
3185.859933,-0.04,-1.0,-0.01,-0.06,0.0,-0.03,,, 
3186.059732,0.0,-1.01,0.01,0.01,-0.06,0.0,2.35,30.702421017951053, 76.83544725186827
3186.257892,0.07,-0.97,0.01,-0.0,-0.1,0.03,,, 
3186.457714,-0.03,-1.02,0.03,-0.07,0.07,-0.03,,, 
3186.655808,0.03,-0.96,0.02,0.01,-0.06,0.0,,, 
3186.855608,0.09,-0.97,-0.03,0.01,-0.12,0.01,,, 
3187.053736,-0.0,-1.04,-0.05,-0.08,0.01,-0.02,2.91,30.70242206568895, 76.83547549888196
3187.253611,0.04,-1.03,-0.03,-0.08,-0.0,-0.01,,, 
3187.4517,0.1,-0.98,-0.02,-0.04,-0.1,0.0,,, 
3187.651489,0.04,-0.98,0.01,0.01,-0.06,0.01,,, 
3187.849599,-0.04,-1.04,-0.03,-0.09,0.08,-0.02,,, 
3188.049443,0.12,-0.96,-0.05,0.04,-0.08,0.0,2.85,30.70242265242217, 76.83550642810467
3188.247517,-0.02,-1.05,0.1,-0.07,0.1,-0.02,,, 
3188.447322,0.15,-0.92,-0.03,-0.0,-0.12,0.01,,, 
3188.645458,-0.04,-1.11,0.03,-0.13,0.07,-0.01,,, 
3188.845257,0.11,-0.92,-0.02,0.09,-0.11,0.03,,, 
3189.043336,0.07,-0.98,0.08,-0.12,0.08,-0.03,,, 
3189.243165,-0.02,-1.1,0.02,-0.08,-0.08,0.01,2.3,30.70242449644087, 76.83553291491869
3189.441273,0.1,-1.01,-0.01,0.06,-0.17,0.01,,, 
3189.641073,0.19,-0.9,-0.07,0.09,0.01,0.0,,, 
3189.839155,0.19,-0.85,-0.08,-0.03,0.2,-0.04,,, 
3190.038929,0.23,-0.93,-0.1,-0.15,0.26,-0.05,,, 
3190.237049,0.32,-0.97,-0.15,-0.23,0.2,-0.04,2.27,30.70242701101182, 76.8355564680666
3190.436869,0.32,-0.95,-0.06,-0.17,-0.03,-0.13,,, 
3190.634952,0.06,-0.99,0.11,0.03,-0.26,-0.07,,, 
3190.834765,-0.09,-1.1,0.14,0.03,-0.22,0.05,,, 
3191.032829,-0.05,-1.06,0.11,0.0,-0.06,-0.05,2.25,30.702430489501637, 76.83557935066226
3191.232583,0.12,-1.04,0.07,-0.04,0.12,-0.09,,, 
3191.430635,0.25,-1.05,-0.02,-0.11,0.26,-0.0,,, 
3191.630472,0.28,-1.03,-0.03,-0.09,0.31,0.05,,, 
3191.828554,0.35,-1.0,-0.05,-0.06,0.33,0.06,,, 
3192.02837,0.34,-0.95,0.04,-0.03,0.32,0.01,2.15,30.702435267186445, 76.83560089215341
3192.226488,0.19,-1.02,0.1,0.05,0.08,-0.03,,, 
3192.426291,0.0,-1.02,0.08,0.07,-0.11,-0.03,,, 
3192.624393,0.01,-0.98,0.05,0.06,0.06,-0.01,,, 
3192.824166,0.06,-0.86,0.18,-0.08,0.0,-0.0,,, 
3193.022221,-0.01,-0.9,0.04,-0.21,0.02,-0.02,2.32,30.702440254418832, 76.83562109254005
3193.221967,-0.03,-1.09,0.13,0.06,-0.11,0.02,,, 
3193.420016,0.11,-0.96,0.18,-0.09,0.0,-0.0,,, 
3193.619757,0.04,-1.02,0.22,0.02,-0.09,0.05,,, 
3193.81784,0.08,-0.94,0.24,-0.13,0.03,0.0,,, 
3194.017614,-0.04,-0.97,0.22,-0.07,-0.06,0.02,,, 
3194.215703,-0.11,-1.02,-0.05,0.08,-0.09,-0.01,2.84,30.702448091498297, 76.83564674116376
3194.415509,-0.09,-0.99,0.19,-0.11,-0.22,0.01,,, 
3194.613582,-0.12,-1.0,-0.01,0.08,-0.2,-0.03,,, 
3194.813401,-0.08,-1.01,0.32,0.05,-0.2,-0.02,,, 
3195.011516,-0.13,-0.99,-0.04,-0.14,-0.22,0.02,,, 
3195.211283,-0.16,-0.98,-0.08,-0.06,-0.3,0.02,3.38,30.702456892496627, 76.83567917912903
3195.409385,-0.13,-1.04,0.09,0.06,-0.4,-0.01,,, 
3195.609144,-0.04,-0.97,0.11,-0.04,-0.45,-0.01,,, 
3195.807257,-0.09,-0.99,0.05,-0.04,-0.46,0.02,,, 
3196.007051,-0.22,-0.99,-0.0,-0.07,-0.43,0.03,,, 
3196.205114,-0.14,-1.0,-0.03,-0.06,-0.46,0.0,3.46,30.70245685058711, 76.8357155565888
3196.404883,-0.05,-1.01,-0.02,0.04,-0.49,0.05,,, 
3196.602944,-0.06,-1.07,0.05,0.03,-0.37,0.04,,, 
3196.802745,-0.04,-1.04,-0.03,0.11,-0.39,-0.02,,, 
3197.000846,0.06,-1.09,0.11,-0.02,-0.29,0.06,,, 
3197.200655,-0.09,-1.02,0.0,-0.19,-0.37,0.01,3.87,30.702443271903974, 76.83575193404856
3197.398777,-0.17,-0.84,0.07,-0.01,-0.53,0.03,,, 
3197.598578,-0.12,-1.01,0.21,0.11,-0.46,0.09,,, 
3197.796656,-0.16,-0.97,0.14,-0.06,-0.34,-0.01,,, 
3197.996443,-0.11,-0.92,0.06,-0.07,-0.49,-0.07,,, 
3198.194535,-0.05,-0.99,0.11,-0.08,-0.31,0.02,4.48,30.70241406097142, 76.83578412055674
3198.39435,-0.04,-0.97,0.11,-0.14,-0.3,0.02,,, 
3198.592412,-0.06,-1.02,0.12,0.14,-0.13,-0.06,,, 
3198.79217,0.1,-1.14,0.14,0.29,0.04,0.06,,, 
3198.990284,0.03,-1.14,0.17,-0.1,-0.15,-0.02,,, 
3199.190063,0.11,-1.12,0.05,-0.03,-0.1,-0.01,5.25,30.702340635499638, 76.83580105200114
3199.388131,-0.0,-0.97,0.17,-0.09,-0.2,0.01,,, 
3199.587914,-0.07,-0.98,0.1,0.16,0.01,-0.02,,, 
3199.786004,0.02,-1.03,0.1,-0.06,-0.2,0.0,,, 
3199.98577,0.15,-1.04,0.06,0.05,0.02,0.01,,, 
3200.183871,0.05,-1.21,0.06,-0.17,0.09,-0.01,6.01,30.702288751519006, 76.83581949218812
3200.383677,0.23,-1.13,0.08,-0.49,-0.27,-0.04,,, 
3200.581717,0.17,-1.0,-0.09,-0.18,-0.13,0.01,,, 
3200.781524,-0.03,-0.92,-0.03,0.06,-0.05,0.02,,, 
3200.979637,-0.0,-1.1,0.01,-0.3,0.0,0.04,,, 
3201.179459,0.14,-0.89,-0.01,0.06,-0.13,0.03,5.51,30.70223003628729, 76.83583432815674
3201.377543,-0.07,-0.92,0.03,0.05,0.01,-0.0,,, 
3201.577348,-0.01,-1.02,0.01,-0.04,0.08,-0.02,,, 
3201.775439,0.19,-1.14,-0.03,-0.3,-0.22,-0.0,,, 
3201.975209,0.19,-0.93,-0.16,-0.34,1.01,-0.1,,, 
3202.173303,-0.63,-0.16,0.06,1.69,0.44,-0.02,5.0,30.702185235014838, 76.83584539226892
3202.373132,-0.3,-0.4,-0.01,1.29,0.71,-0.03,,, 
3202.571211,0.07,0.21,-0.4,0.71,-0.2,0.05,,, 
3202.770986,-0.07,-0.62,-0.06,-0.23,-0.31,0.04,,, 
3202.969067,0.21,-0.93,0.06,0.06,0.08,-0.02,,, 
3203.168859,-0.05,-0.8,-0.08,0.54,-0.0,0.0,5.13,30.702143870322686, 76.83586265898946
3203.366941,-0.15,-0.68,0.08,0.13,0.31,0.02,,, 
3203.566703,-0.11,-0.89,0.01,0.02,0.05,0.03,,, 
3203.764805,-0.06,-1.03,0.07,-0.25,0.0,-0.01,,, 
3203.964599,0.1,-1.16,0.15,-0.19,-0.22,0.02,,, 
3204.162633,0.18,-1.02,0.05,-0.13,-0.14,0.01,4.91,30.702109672157746, 76.83586810722652
3204.362419,0.08,-1.09,0.04,-0.12,-0.05,0.03,,, 
3204.560487,-0.02,-1.01,0.13,0.08,-0.02,-0.01,,, 
3204.760279,0.03,-0.95,0.06,0.03,-0.03,-0.01,,, 
3204.958348,-0.01,-0.97,0.08,0.02,0.08,-0.01,,, 
3205.15813,-0.09,-0.95,0.09,-0.04,-0.04,-0.0,5.26,30.702061601943058, 76.83588277555707
3205.356221,-0.02,-0.96,0.1,0.01,-0.04,-0.02,,, 
3205.555991,-0.04,-0.97,0.07,-0.01,0.02,-0.04,,, 
3205.754069,-0.1,-1.04,0.1,0.11,-0.1,0.05,,, 
3205.953847,0.05,-0.99,0.11,0.15,0.02,-0.01,,, 
3206.151904,-0.02,-0.95,0.09,-0.01,0.07,-0.07,5.74,30.702019943884295, 76.83589275002184
3206.351663,-0.1,-0.99,0.11,0.01,-0.05,0.0,,, 
3206.549698,-0.03,-1.03,0.07,0.03,-0.1,0.03,,, 
3206.749452,-0.03,-1.01,0.06,0.07,-0.02,0.01,,, 
3206.94753,-0.05,-0.9,0.13,-0.06,0.02,-0.01,,, 
3207.147258,-0.1,-0.96,0.06,-0.01,-0.1,0.01,6.43,30.701966425432545, 76.83590993292334
3207.34528,-0.04,-0.96,0.06,0.05,0.1,0.03,,, 
3207.545019,-0.13,-0.74,0.06,-0.17,-0.05,-0.02,,, 
3207.743053,-0.17,-0.8,0.07,-0.34,-0.22,0.02,,, 
3207.942838,-0.12,-1.04,0.1,-0.14,-0.09,0.01,,, 
3208.140922,-0.0,-1.1,0.1,0.15,0.03,0.0,6.5,30.701896101264936, 76.83591856628361
3208.340673,0.13,-0.89,0.02,-0.44,0.29,-0.0,,, 
3208.538782,-0.1,-0.7,0.12,-0.41,-0.01,-0.03,,, 
3208.738559,-0.37,-1.09,0.05,0.11,-0.35,0.07,,, 
3208.936694,-0.2,-1.07,0.13,-0.09,-0.17,-0.03,,, 
3209.136523,0.02,-0.97,0.06,-0.33,0.01,-0.06,6.85,30.70183109960584, 76.83592879220548
3209.334583,0.05,-1.08,0.06,0.11,-0.06,-0.01,,, 
3209.53435,-0.02,-1.21,0.06,0.17,-0.17,-0.0,,, 
3209.732395,0.11,-1.07,0.02,0.05,0.06,0.01,,, 
3209.932162,0.21,-1.1,0.06,0.19,0.08,-0.0,,, 
3210.130212,0.03,-1.19,0.04,0.15,0.0,0.02,6.99,30.701779425172788, 76.83593885048928
3210.329965,0.09,-1.08,0.09,0.12,0.03,0.01,,, 
3210.528032,0.05,-1.1,0.02,0.19,0.02,-0.01,,, 
3210.727818,0.12,-1.17,-0.04,0.2,0.06,0.02,,, 
3210.925896,0.09,-1.1,0.04,-0.07,0.14,-0.01,,, 
3211.125641,0.14,-0.87,0.05,-0.16,-0.12,-0.01,6.92,30.70171777627496, 76.83595117188695
3211.32369,-0.09,-0.91,0.12,-0.05,-0.07,-0.0,,, 
3211.523456,-0.06,-0.93,0.16,-0.26,-0.05,-0.06,,, 
3211.721526,-0.05,-0.77,0.08,-0.11,-0.16,-0.02,,, 
3211.92129,-0.09,-0.97,0.1,-0.1,-0.08,-0.04,,, 
3212.119335,-0.03,-0.93,-0.01,-0.08,-0.13,-0.01,7.2,30.701648457935732, 76.83596709750297
3212.319123,-0.07,-0.97,0.04,0.18,0.28,0.06,,, 
3212.517213,0.29,-1.18,-0.05,0.16,0.4,-0.02,,, 
3212.716981,0.45,-1.19,-0.05,0.0,0.06,-0.07,,, 
3212.915077,0.1,-1.02,0.11,-0.2,-0.04,-0.07,,, 
3213.114853,0.06,-0.9,-0.01,-0.03,-0.1,-0.03,7.05,30.70158877878515, 76.8359676842362
3213.31295,-0.05,-1.03,-0.06,-0.02,0.03,-0.02,,, 
3213.512785,0.08,-1.06,-0.01,0.04,-0.01,0.01,,, 
3213.71087,0.14,-1.09,0.05,-0.16,0.08,-0.04,,, 
3213.910697,0.21,-1.11,0.08,,,,,, 
3214.10878,0.14,-1.17,0.0,-0.15,0.01,0.02,7.07,30.701531278929394, 76.83597631759646
3214.308532,0.19,-1.11,0.01,,,,,, 
3214.506585,0.21,-1.04,-0.01,-0.25,-0.15,-0.02,,, 
3214.706349,0.02,-0.9,-0.06,,,,,, 
3214.904452,-0.05,-0.91,-0.02,-0.09,-0.08,-0.02,,, 
3215.104263,-0.05,-0.95,0.02,0.04,-0.02,-0.01,6.28,30.701470468221885, 76.83598679497543
3215.302393,0.0,-0.98,0.0,0.1,-0.11,-0.01,,, 
3215.502164,-0.01,-1.04,-0.0,0.05,-0.02,-0.04,,, 
3215.700219,0.11,-1.06,0.04,-0.14,-0.0,-0.02,,, 
3215.899972,0.13,-1.01,-0.06,-0.04,-0.03,-0.04,,, 
3216.098028,0.01,-1.08,-0.09,-0.01,-0.03,-0.02,5.46,30.70142235609768, 76.83599593124988
3216.297828,0.15,-0.99,0.08,-0.13,-0.02,-0.03,,, 
3216.495934,0.13,-1.12,0.06,-0.19,0.02,-0.06,,, 
3216.695715,0.23,-0.96,0.04,-0.07,-0.15,0.02,,, 
3216.893739,0.06,-1.06,0.08,-0.04,0.03,-0.03,,, 
3217.093531,0.14,-1.03,0.01,-0.02,0.06,-0.03,4.8,30.701381955324393, 76.83600163094404
3217.291599,0.02,-0.98,0.08,0.02,0.08,0.01,,, 
3217.491349,0.06,-1.06,0.17,-0.06,0.05,-0.03,,, 
3217.689442,0.1,-0.87,0.14,-0.04,-0.08,0.03,,, 
3217.889202,-0.05,-1.02,0.08,0.02,0.07,-0.01,,, 
3218.087326,0.18,-0.92,0.13,0.08,-0.05,0.01,6.18,30.701325461297017, 76.83601495817008
3218.287099,0.05,-1.03,0.11,-0.06,-0.02,0.01,,, 
3218.485215,0.14,-0.9,0.07,0.13,-0.08,0.05,,, 
3218.684993,-0.01,-1.13,0.15,-0.13,0.07,-0.01,,, 
3218.883079,0.01,-1.1,0.14,-0.16,0.06,-0.0,,, 
3219.082856,0.09,-0.99,0.09,-0.04,-0.06,0.01,,, 
3219.280925,0.07,-0.97,0.1,-0.0,-0.07,-0.0,6.73,30.701267290889007, 76.83602828539613
3219.480747,0.07,-1.1,0.12,-0.17,-0.08,-0.01,,, 
3219.67884,0.18,-1.06,0.04,-0.06,-0.14,-0.03,,, 
3219.878628,0.1,-0.91,0.08,0.18,0.02,-0.01,,, 
3220.076728,0.01,-0.93,-0.01,-0.04,0.1,0.0,,, 
3220.276545,0.05,-0.83,0.06,0.23,0.1,0.05,6.93,30.701209665304702, 76.83604714467826
3220.474674,0.04,-0.78,0.12,-0.02,0.07,0.04,,, 
3220.674448,-0.06,-1.04,0.12,-0.16,0.08,-0.04,,, 
3220.872516,0.14,-1.1,0.08,-0.13,-0.15,0.02,,, 
3221.072338,0.15,-0.96,-0.06,0.05,-0.07,0.05,6.8,30.701151033892017, 76.83606105863753
3221.270473,0.04,-0.95,0.05,0.02,0.09,0.02,,, 
3221.470256,-0.03,-0.99,0.13,0.01,-0.02,0.03,,, 
3221.66836,-0.05,-0.98,0.09,-0.05,-0.13,0.01,,, 
3221.868217,0.08,-0.92,0.08,-0.0,-0.19,0.04,,, 
3222.066357,0.08,-1.01,-0.11,-0.71,-0.35,0.01,,, 
3222.266134,0.2,-1.12,0.1,0.29,-0.11,0.03,6.82,30.70109546187399, 76.8360797502816
3222.464264,-0.11,-1.01,-0.35,0.43,0.46,-0.12,,, 
3222.664119,-0.06,-0.94,0.13,0.25,0.08,-0.0,,, 
3222.862264,0.0,-0.9,0.13,0.38,0.08,0.06,,, 
3223.06206,0.06,-1.08,0.04,-0.39,-0.24,-0.07,,, 
3223.260145,0.15,-1.27,-0.18,-0.33,-0.1,0.04,6.63,30.701038548751455, 76.83609358042183
3223.460003,0.19,-1.28,0.15,-0.21,-0.16,0.06,,, 
3223.65809,0.26,-1.22,0.01,0.01,-0.02,0.0,,, 
3223.85795,0.2,-1.16,0.05,0.11,0.07,0.01,,, 
3224.056049,0.14,-1.13,0.12,0.36,0.03,0.07,,, 
3224.25583,0.1,-0.98,0.07,0.11,0.0,0.01,7.13,30.700980462162477, 76.83610950603786
3224.453977,0.0,-1.1,0.11,0.31,0.02,0.0,,, 
3224.65382,0.04,-0.89,0.08,0.27,0.05,0.07,,, 
3224.851938,-0.04,-0.84,0.16,0.05,-0.03,0.02,,, 
3225.051736,-0.1,-0.86,0.13,0.09,-0.04,0.02,,, 
3225.249818,-0.04,-0.91,0.16,0.0,-0.0,-0.02,7.38,30.700915250955802, 76.83612316854003
3225.449619,0.0,-0.96,0.14,0.05,0.04,-0.0,,, 
3225.647734,0.08,-1.03,0.13,0.15,-0.02,-0.02,,, 
3225.847574,0.11,-1.09,0.14,0.32,0.32,0.06,,, 
3226.045719,-0.2,-0.84,0.3,-0.1,-0.23,0.03,,, 
3226.245594,-0.2,-0.48,0.7,-0.51,-0.12,-0.13,8.33,30.70084140638886, 76.83614596731665
3226.443713,-0.06,-0.53,0.14,-0.4,-0.04,-0.09,,, 
3226.643547,-0.13,-0.69,0.12,-0.33,-0.14,-0.06,,, 
3226.841633,0.01,-1.0,0.12,0.11,-0.06,-0.03,,, 
3227.041431,0.11,-1.09,0.07,0.12,0.13,0.01,,, 
3227.239527,0.15,-0.98,0.02,-0.04,0.0,-0.0,8.62,30.700763328960818, 76.83616348549428
3227.439288,-0.1,-0.99,0.03,0.06,-0.14,-0.03,,, 
3227.637413,0.09,-1.01,0.07,-0.1,0.1,-0.05,,, 
3227.837213,0.16,-1.13,0.06,0.21,0.07,0.01,,, 
3228.03532,0.2,-1.05,0.02,-0.0,0.12,-0.0,,, 
3228.235156,0.02,-1.14,0.06,0.13,0.01,-0.01,8.39,30.700687598465663, 76.83617756709161
3228.433271,0.07,-1.04,0.04,-0.17,0.06,-0.01,,, 
3228.633069,0.11,-0.93,0.04,0.09,0.01,0.01,,, 
3228.831163,0.11,-1.07,-0.21,-0.0,-0.02,0.04,,, 
3229.030978,0.08,-1.0,-0.07,-0.12,-0.12,-0.0,,, 
3229.22908,-0.06,-0.88,-0.11,-0.2,-0.06,0.01,7.72,30.70061773530273, 76.83619751602116
3229.428876,0.02,-1.05,-0.11,0.24,0.16,-0.02,,, 
3229.626976,0.09,-1.18,-0.16,0.69,0.21,0.01,,, 
3229.826783,0.06,-1.33,-0.09,0.45,0.19,0.06,,, 
3230.024888,0.15,-1.21,0.01,0.08,0.06,-0.0,,, 
3230.224782,0.08,-1.08,-0.04,-0.1,-0.09,-0.01,5.99,30.700561031727773, 76.83621042415204
3230.422936,-0.01,-1.0,-0.0,-0.15,-0.14,0.0,,, 
3230.622755,0.0,-0.92,-0.05,-0.08,-0.14,0.03,,, 
3230.820875,-0.08,-0.96,-0.01,0.09,-0.05,-0.0,,, 
3231.020691,0.08,-1.08,-0.11,0.05,0.24,-0.06,,, 
3231.218847,0.29,-1.15,-0.0,0.91,0.0,-0.03,5.74,30.70051149468003, 76.83621939278844
3231.418665,0.64,-1.45,0.45,0.14,-0.28,0.09,,, 
3231.616818,0.4,-1.85,0.07,-0.0,0.08,-0.02,,, 
3231.816656,0.15,-1.72,-0.1,0.56,-0.42,0.08,,, 
3232.014781,-0.07,-1.3,-0.03,1.27,0.39,0.04,,, 
3232.214599,-0.55,-0.83,0.44,0.87,0.38,-0.01,5.17,30.700461831903738, 76.83623414493802
3232.412708,-0.3,-0.76,0.14,0.5,0.37,-0.08,,, 
3232.612546,0.06,-0.54,0.09,0.58,-0.16,-0.09,,, 
3232.810707,-0.23,-0.53,0.37,0.06,-0.06,0.02,,, 
3233.01053,-0.26,-0.72,0.12,0.08,0.01,-0.01,,, 
3233.208634,-0.11,-0.69,0.14,0.21,0.05,0.01,4.94,30.700422185501736, 76.83624261066022
3233.408504,-0.23,-0.63,0.2,0.17,0.14,0.01,,, 
3233.606666,-0.18,-0.55,0.2,0.58,0.12,0.03,,, 
3233.806532,-0.08,-0.7,0.57,0.22,0.03,-0.09,,, 
3234.004676,-0.06,-1.03,0.08,0.1,0.07,0.03,,, 
3234.204477,-0.06,-0.89,0.15,0.15,0.14,-0.0,5.68,30.700368499411923, 76.83626205667558
3234.402592,0.08,-1.16,0.2,-0.12,-0.06,-0.07,,, 
3234.602434,0.07,-1.24,0.1,-0.32,-0.11,-0.02,,, 
3234.800592,0.07,-1.24,0.09,-0.18,0.01,-0.05,,, 
3235.000492,0.16,-1.14,0.21,-0.07,-0.05,-0.04,,, 
3235.198659,0.17,-1.0,-0.21,0.07,0.05,-0.02,6.43,30.700316154426616, 76.83627077385488
3235.398543,-0.23,-0.87,0.15,0.26,0.37,0.02,,, 
3235.596707,0.08,-0.93,0.01,0.11,-0.08,0.06,,, 
3235.796552,0.05,-0.99,0.14,0.04,-0.05,0.03,,, 
3235.99475,-0.3,-0.8,0.17,0.27,0.24,0.0,,, 
3236.19459,-0.02,-0.71,0.1,0.15,-0.07,-0.07,7.03,30.700260540499073, 76.83627731173935
